src_ip,dst_ip,src_port,dst_port,protocol,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,avg_pkt_size,pkt_size_entropy,duration,pkt_rate,byte_rate,syn_count,fin_count,rst_count,ack_count,label
209.148.205.35,131.202.240.150,443,50736,TCP,0,7,0,677,96.71428571428572,1.6644977792004612,5.059904,1.383425456293242,133.79700484436069,1,1,0,7,NonVPN
131.202.240.150,24.156.140.67,40021,443,TCP,11,0,1031,0,93.72727272727272,1.823067982273661,121.709072,0.0903794583200831,8.471020138909612,0,1,2,9,NonVPN
24.156.140.67,131.202.240.150,443,40021,TCP,0,7,0,710,101.42857142857144,1.8423709931771084,121.694251,0.0575212053361501,5.834293684095233,0,1,2,5,NonVPN
131.202.240.150,64.233.171.188,37692,5228,TCP,10,0,693,0,69.3,0.4689955935892812,328.32001,0.0304580887409207,2.1107455497458103,0,0,0,10,NonVPN
64.233.171.188,131.202.240.150,5228,37692,TCP,0,9,0,627,69.66666666666667,0.5032583347756457,328.320038,0.027412277529037,1.9097220011895832,0,0,0,9,NonVPN
131.202.240.150,173.252.79.80,52088,3478,TCP,8,0,732,0,91.5,1.5487949406953985,329.569476,0.0242740926650622,2.221079478853193,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,43138,443,TCP,8,0,732,0,91.5,1.5487949406953985,329.569423,0.024274096568722,2.221079836038066,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,55732,3478,TCP,8,0,732,0,91.5,1.5487949406953985,329.568766,0.0242741449594771,2.221084263792158,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,33239,443,TCP,8,0,732,0,91.5,1.5487949406953985,329.568722,0.0242741482002651,2.221084560324265,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,39288,3478,TCP,8,0,732,0,91.5,1.5487949406953985,329.568553,0.0242741606478455,2.2210856992778676,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,50318,443,TCP,8,0,732,0,91.5,1.5487949406953985,329.56839,0.024274172653512,2.221086797796354,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,58462,3478,TCP,8,0,732,0,91.5,1.5487949406953985,329.568394,0.0242741723588943,2.2210867708388324,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,34255,443,TCP,8,0,732,0,91.5,1.5487949406953985,329.56842,0.0242741704438793,2.221086595614956,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,38083,3478,TCP,8,0,732,0,91.5,1.5487949406953985,329.568118,0.0242741926875341,2.2210886309093767,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,47473,443,TCP,8,0,732,0,91.5,1.5487949406953985,329.568148,0.0242741904778977,2.2210884287276453,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,48254,3478,TCP,8,0,732,0,91.5,1.5487949406953985,329.568086,0.0242741950444801,2.2210888465699314,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,53295,443,TCP,8,0,732,0,91.5,1.5487949406953985,329.568118,0.0242741926875341,2.2210886309093767,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,57962,3478,TCP,8,0,732,0,91.5,1.5487949406953985,329.567904,0.0242742084496189,2.221090073140132,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,43784,443,TCP,8,0,732,0,91.5,1.5487949406953985,329.568008,0.0242742007895378,2.2210893722427087,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,52237,3478,TCP,8,0,732,0,91.5,1.5487949406953985,329.568078,0.0242741956337166,2.2210889004850767,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,50328,443,TCP,8,0,732,0,91.5,1.5487949406953985,329.568029,0.0242741992427912,2.221089230715398,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,57434,3478,TCP,8,0,732,0,91.5,1.5487949406953985,329.567844,0.0242742128688987,2.221090477504231,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,40019,443,TCP,8,0,732,0,91.5,1.5487949406953985,329.567876,0.0242742105119492,2.22109026184336,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,50912,3478,TCP,8,0,732,0,91.5,1.5487949406953985,329.56789,0.024274209480784,2.221090167491742,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,42029,443,TCP,8,0,732,0,91.5,1.5487949406953985,329.567896,0.0242742090388561,2.2210901270553367,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,38715,3478,TCP,8,0,732,0,91.5,1.5487949406953985,329.56824,0.0242741837016819,2.221087808703897,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,50285,443,TCP,8,0,732,0,91.5,1.5487949406953985,329.568202,0.0242741865005532,2.2210880648006204,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,46903,3478,TCP,8,0,732,0,91.5,1.5487949406953985,329.568152,0.0242741901832796,2.221088401770084,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,37167,443,TCP,8,0,732,0,91.5,1.5487949406953985,329.568201,0.0242741865742077,2.221088071540009,1,1,0,7,NonVPN
131.202.240.150,173.252.79.80,0,0,OTHER,30,0,4404,0,146.8,1.521928094887362,15.414623,1.9462039389481016,285.7027382375813,0,0,0,0,NonVPN
173.252.79.80,131.202.240.150,3478,52088,TCP,0,5,0,518,103.6,1.9219280948873625,329.490325,0.0151749524056586,1.572125069226236,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,443,43138,TCP,0,5,0,518,103.6,1.9219280948873625,329.490031,0.0151749659460865,1.572126472014566,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,3478,55732,TCP,0,5,0,518,103.6,1.9219280948873625,329.489383,0.0151749957903802,1.5721295638833983,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,443,33239,TCP,0,5,0,518,103.6,1.9219280948873625,329.489321,0.0151749986458589,1.572129859710992,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,3478,39288,TCP,0,5,0,518,103.6,1.9219280948873625,329.489525,0.0151749892504169,1.5721288863432,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,443,50318,TCP,0,5,0,518,103.6,1.9219280948873625,329.489384,0.0151749957443241,1.5721295591119864,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,443,34255,TCP,0,5,0,518,103.6,1.9219280948873625,329.489021,0.0151750124627066,1.5721312911364047,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,3478,38083,TCP,0,5,0,518,103.6,1.9219280948873625,329.488997,0.0151750135680555,1.5721314056505504,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,443,47473,TCP,0,5,0,518,103.6,1.9219280948873625,329.488726,0.0151750260492979,1.5721326987072692,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,3478,48254,TCP,0,5,0,518,103.6,1.9219280948873625,329.488428,0.0151750397740827,1.5721341205949728,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,3478,58462,TCP,0,5,0,518,103.6,1.9219280948873625,329.488406,0.0151750407873228,1.57213422556665,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,443,53295,TCP,0,5,0,518,103.6,1.9219280948873625,329.488459,0.0151750383463355,1.5721339726803603,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,3478,57962,TCP,0,5,0,518,103.6,1.9219280948873625,329.488387,0.015175041662394,1.5721343162240191,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,443,43784,TCP,0,5,0,518,103.6,1.9219280948873625,329.488492,0.0151750368264758,1.5721338152229,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,3478,52237,TCP,0,5,0,518,103.6,1.9219280948873625,329.488454,0.0151750385766173,1.572133996537554,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,443,50328,TCP,0,5,0,518,103.6,1.9219280948873625,329.488132,0.0151750534067794,1.572135532942352,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,3478,57434,TCP,0,5,0,518,103.6,1.9219280948873625,329.488065,0.0151750564925621,1.572135852629442,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,443,40019,TCP,0,5,0,518,103.6,1.9219280948873625,329.488,0.0151750594862331,1.572136162773758,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,3478,50912,TCP,0,5,0,518,103.6,1.9219280948873625,329.487972,0.0151750607758149,1.572136296374424,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,443,42029,TCP,0,5,0,518,103.6,1.9219280948873625,329.487932,0.0151750626180748,1.572136487232558,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,3478,38715,TCP,0,5,0,518,103.6,1.9219280948873625,329.488361,0.0151750428598599,1.5721344402814883,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,443,50285,TCP,0,5,0,518,103.6,1.9219280948873625,329.488208,0.0151750499064901,1.5721351703123772,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,3478,46903,TCP,0,5,0,518,103.6,1.9219280948873625,329.488156,0.0151750523014247,1.572135418427605,1,1,0,5,NonVPN
173.252.79.80,131.202.240.150,0,0,OTHER,0,30,0,4044,134.8,0.9709505944546686,15.334392,1.9563866633903713,263.720922225022,0,0,0,0,NonVPN
173.252.79.80,131.202.240.150,443,37167,TCP,0,5,0,518,103.6,1.9219280948873625,329.487916,0.015175063354979,1.5721365635758249,1,1,0,5,NonVPN
131.202.240.150,69.171.255.36,0,0,OTHER,12,0,840,0,70.0,-0.0,0.220289,54.473895655252875,3813.172695867701,0,0,0,0,NonVPN
69.171.255.36,131.202.240.150,0,0,OTHER,0,12,0,888,74.0,-0.0,0.220676,54.37836466131342,4023.9989849371927,0,0,0,0,NonVPN
131.202.240.150,131.202.244.3,0,0,OTHER,10,0,909,0,90.9,1.3567796494470397,317.742509,0.0314720244120688,2.8608070190570567,0,0,0,0,NonVPN
131.202.240.150,131.202.6.3,0,0,OTHER,18,0,2611,0,145.05555555555554,1.9864267287308424,317.744438,0.0566493000264571,8.217295687171084,0,0,0,0,NonVPN
131.202.244.3,131.202.240.150,0,0,OTHER,0,9,0,1661,184.55555555555551,0.9864267287308424,317.742547,0.0283248185833922,5.227502629668289,0,0,0,0,NonVPN
131.202.240.150,173.252.100.27,56772,443,TCP,22,0,2859,0,129.95454545454547,2.7303816178505813,182.276656,0.1206956528761422,15.684948707858672,1,1,3,18,NonVPN
131.202.6.3,131.202.240.150,0,0,OTHER,0,9,0,1661,184.55555555555551,0.9864267287308424,317.743119,0.0283247675931575,5.227493219137186,0,0,0,0,NonVPN
173.252.100.27,131.202.240.150,443,56772,TCP,0,19,0,2385,125.52631578947368,3.391892644680932,182.152864,0.1043079948498641,13.093398300890838,1,1,2,17,NonVPN
131.202.240.87,131.202.240.150,0,0,OTHER,0,27230,0,5403155,198.42655159750277,4.969849073700753,315.286528,86.36588493879447,17137.284724071687,0,0,0,0,NonVPN
131.202.240.150,131.202.240.87,0,0,OTHER,17360,0,1908746,0,109.9508064516129,4.32288403068612,314.991451,55.112606849764944,6059.6755687823415,0,0,0,0,NonVPN
131.202.240.150,131.202.243.255,0,0,OTHER,4,0,832,0,208.0,1.5,239.938258,0.0166709554088702,3.467558725045007,0,0,0,0,NonVPN
131.202.240.150,173.194.123.127,35362,443,TCP,4,0,264,0,66.0,-0.0,59.804386,0.0668847264814323,4.414391947774533,0,1,0,4,NonVPN
173.194.123.127,131.202.240.150,443,35362,TCP,0,5,0,393,78.6,0.7219280948873623,59.804417,0.083605864764136,6.571420970461094,0,1,0,5,NonVPN
131.202.240.150,209.148.205.16,60602,443,TCP,7,0,629,0,89.85714285714286,1.9502120649147467,4.162081,1.6818509779122512,151.12632358668657,0,1,2,5,NonVPN
209.148.205.16,131.202.240.150,443,60602,TCP,0,5,0,440,88.0,1.9219280948873625,4.138861,1.208061831503885,106.30944117234183,0,1,2,3,NonVPN
131.202.240.150,224.0.0.22,0,0,OTHER,12,0,648,0,54.0,-0.0,246.704016,0.0486412835695386,2.626629312755087,0,0,0,0,NonVPN
131.202.240.150,239.255.255.250,0,0,OTHER,9,0,1224,0,136.0,-0.0,242.002766,0.0371896575760625,5.057793430344511,0,0,0,0,NonVPN
58.232.113.128,131.202.240.150,0,0,OTHER,0,2,0,150,75.0,-0.0,0.226665,8.823594291134492,661.769571835087,0,0,0,0,NonVPN
131.202.240.150,58.232.113.128,0,0,OTHER,2,0,150,0,75.0,-0.0,0.22668,8.823010411152286,661.7257808364213,0,0,0,0,NonVPN
131.202.240.150,224.0.0.251,0,0,OTHER,1,0,289,0,289.0,-0.0,0.0,0.0,0.0,0,0,0,0,NonVPN
131.202.240.88,131.202.240.150,0,0,OTHER,0,1,0,104,104.0,-0.0,0.0,0.0,0.0,0,0,0,0,NonVPN
203.197.146.249,131.202.240.150,0,0,OTHER,0,1,0,92,92.0,-0.0,0.0,0.0,0.0,0,0,0,0,NonVPN
131.202.240.150,203.197.146.249,0,0,OTHER,1,0,120,0,120.0,-0.0,0.0,0.0,0.0,0,0,0,0,NonVPN
131.202.240.87,173.194.210.188,64796,5228,TCP,14,0,770,0,55.0,-0.0,585.55058,0.0239091215655528,1.3150016861054086,0,0,0,14,NonVPN
173.194.210.188,131.202.240.87,5228,64796,TCP,0,14,0,924,66.0,-0.0,585.550612,0.0239091202589333,1.5780019370895986,0,0,0,14,NonVPN
131.202.240.87,131.202.244.3,0,0,OTHER,9,0,709,0,78.77777777777777,2.0588138903312014,377.911463,0.0238151018986158,1.8761008051242944,0,0,0,0,NonVPN
131.202.244.3,131.202.240.87,0,0,OTHER,0,9,0,3451,383.44444444444446,2.0588138903312014,377.91113,0.0238151228835202,9.131776563447602,0,0,0,0,NonVPN
131.202.240.87,74.125.226.174,64878,443,TCP,13,0,2703,0,207.92307692307693,2.5073801024236357,240.128192,0.0541377498898588,11.256487534791416,1,1,0,12,NonVPN
131.202.240.87,131.202.243.255,0,0,OTHER,36,0,3312,0,92.0,-0.0,615.679409,0.0584719896000289,5.379423043202668,0,0,0,0,NonVPN
131.202.240.87,224.0.0.252,0,0,OTHER,44,0,2816,0,64.0,-0.0,614.591101,0.0715923154897747,4.581908191345582,0,0,0,0,NonVPN
74.125.226.174,131.202.240.87,443,64878,TCP,0,18,0,6273,348.5,3.197159723424149,240.127329,0.074960230786559,26.123640429115834,1,1,0,18,NonVPN
31.13.73.7,131.202.240.87,443,64864,TCP,0,4,0,304,76.0,1.5,0.147414,27.134464840517182,2062.219327879306,0,1,0,4,NonVPN
131.202.240.87,31.13.73.7,64864,443,TCP,2,0,108,0,54.0,-0.0,0.000827,2418.379685610641,130592.5030229746,0,1,0,2,NonVPN
131.202.240.87,173.252.100.27,64842,443,TCP,734,0,258832,0,352.63215258855587,3.934246035450083,614.998424,1.1934989934218108,420.86611916260784,0,0,0,734,NonVPN
173.252.100.27,131.202.240.87,443,64842,TCP,0,1053,0,462928,439.62773029439694,4.265400634424708,614.807455,1.7127313461090024,752.964194293968,0,0,0,1053,NonVPN
131.202.240.87,209.148.205.35,64872,443,TCP,6,0,1152,0,192.0,0.9182958340544896,430.646059,0.0139325552262861,2.675050603446948,0,1,0,6,NonVPN
209.148.205.35,131.202.240.87,443,64872,TCP,0,7,0,6190,884.2857142857143,2.128085278891394,430.619584,0.0162556471189197,14.37463652373042,0,1,0,7,NonVPN
131.202.240.87,74.125.226.169,64876,443,TCP,16,0,7693,0,480.8125,2.23345859334435,242.882235,0.0658755466409472,31.67378626930043,0,1,0,16,NonVPN
74.125.226.169,131.202.240.87,443,64876,TCP,0,25,0,7039,281.56,2.804889451733241,242.881887,0.1029306891048651,28.981164824365845,0,1,0,25,NonVPN
131.202.240.87,131.202.244.5,0,0,OTHER,2,0,162,0,81.0,1.0,114.596555,0.0174525316227874,1.4136550614457823,0,0,0,0,NonVPN
131.202.240.87,131.202.6.3,0,0,OTHER,2,0,162,0,81.0,1.0,114.596544,0.0174525332980373,1.4136551971410236,0,0,0,0,NonVPN
131.202.244.5,131.202.240.87,0,0,OTHER,0,2,0,906,453.0,1.0,114.625823,0.0174480753782679,7.903978146355381,0,0,0,0,NonVPN
131.202.6.3,131.202.240.87,0,0,OTHER,0,2,0,746,373.0,1.0,114.624484,0.0174482792001052,6.508208141639268,0,0,0,0,NonVPN
131.202.240.87,173.194.123.96,0,0,OTHER,2,0,1471,0,735.5,1.0,0.030373,65.84795706713199,48431.172422875585,0,0,0,0,NonVPN
173.194.123.96,131.202.240.87,0,0,OTHER,0,1,0,1392,1392.0,-0.0,0.0,0.0,0.0,0,0,0,0,NonVPN
131.202.240.87,74.125.226.166,0,0,OTHER,4,0,2948,0,737.0,1.0,0.073358,54.5271136072412,40186.482728536765,0,0,0,0,NonVPN
74.125.226.166,131.202.240.87,0,0,OTHER,0,4,0,4246,1061.5,0.8112781244591328,0.044758,89.36949819026766,94865.72232896912,0,0,0,0,NonVPN
131.202.240.87,209.148.205.35,64844,443,TCP,9,0,1277,0,141.88888888888889,0.9864267287308424,410.525577,0.0219231163762544,3.1106466236085457,0,2,0,9,NonVPN
209.148.205.35,131.202.240.87,443,64844,TCP,0,13,0,12412,954.7692307692308,1.854285871987246,410.502234,0.0316685243666664,30.236132649158737,0,1,0,13,NonVPN
191.180.227.180,131.202.240.87,44111,23,TCP,0,3,0,222,74.0,-0.0,8.99707,0.3334418871921636,24.674699652220113,3,0,0,0,NonVPN
131.202.240.87,209.148.205.35,64846,443,TCP,5,0,1098,0,219.6,0.9709505944546686,303.62603,0.0164676263099049,3.6162907376551345,0,1,0,5,NonVPN
131.202.240.87,209.148.205.17,64880,443,TCP,10,0,1828,0,182.8,1.7709505944546686,303.638641,0.032933884722531,6.020314127278682,1,1,0,9,NonVPN
209.148.205.35,131.202.240.87,443,64846,TCP,0,4,0,2077,519.25,2.0,303.602901,0.0131751046739833,6.841173101965847,0,1,0,4,NonVPN
209.148.205.17,131.202.240.87,443,64880,TCP,0,22,0,21362,971.0,1.94566030460064,303.614829,0.0724602288776876,70.3588822402347,1,1,0,22,NonVPN
131.202.240.87,209.148.205.35,64882,443,TCP,6,0,900,0,150.0,1.792481250360578,13.566618,0.4422620287532235,66.33930431298353,1,1,0,5,NonVPN
209.148.205.35,131.202.240.87,443,64882,TCP,0,6,0,507,84.5,1.792481250360578,13.544,0.4430005906674542,37.43354991139988,1,1,0,6,NonVPN
131.202.240.87,24.156.140.11,64856,443,TCP,2,0,108,0,54.0,-0.0,0.024037,83.20505886757915,4493.073178849274,0,1,0,2,NonVPN
131.202.240.87,24.156.140.11,64852,443,TCP,2,0,108,0,54.0,-0.0,0.022058,90.67005168192944,4896.18279082419,0,1,0,2,NonVPN
131.202.240.87,24.156.140.11,64854,443,TCP,2,0,108,0,54.0,-0.0,0.021568,92.72997032640949,5007.418397626113,0,1,0,2,NonVPN
131.202.240.87,24.156.140.11,64858,443,TCP,2,0,108,0,54.0,-0.0,0.022513,88.8375605205881,4797.228268111758,0,1,0,2,NonVPN
131.202.240.87,24.156.140.11,64850,443,TCP,2,0,108,0,54.0,-0.0,0.031256,63.98771435884311,3455.3365753775274,0,1,0,2,NonVPN
131.202.240.87,24.156.140.11,64860,443,TCP,2,0,108,0,54.0,-0.0,0.021628,92.47272054743851,4993.5269095616795,0,1,0,2,NonVPN
24.156.140.11,131.202.240.87,443,64854,TCP,0,2,0,145,72.5,1.0,1e-06,2000000.0,145000000.0,0,1,0,2,NonVPN
24.156.140.11,131.202.240.87,443,64852,TCP,0,2,0,145,72.5,1.0,1e-06,2000000.0,145000000.0,0,1,0,2,NonVPN
24.156.140.11,131.202.240.87,443,64860,TCP,0,2,0,145,72.5,1.0,1e-06,2000000.0,145000000.0,0,1,0,2,NonVPN
24.156.140.11,131.202.240.87,443,64858,TCP,0,2,0,145,72.5,1.0,9.4e-05,21276.595744680853,1542553.1914893617,0,1,0,2,NonVPN
24.156.140.11,131.202.240.87,443,64856,TCP,0,2,0,145,72.5,1.0,1e-06,2000000.0,145000000.0,0,1,0,2,NonVPN
24.156.140.11,131.202.240.87,443,64850,TCP,0,2,0,145,72.5,1.0,1e-06,2000000.0,145000000.0,0,1,0,2,NonVPN
131.202.240.87,131.202.6.26,64883,13000,TCP,17,0,9254,0,544.3529411764706,2.7045348998193433,0.126641,134.23772711838976,73072.70157373993,1,1,0,16,NonVPN
131.202.6.26,131.202.240.87,13000,64883,TCP,0,13,0,6566,505.0769230769231,2.7192945256669794,0.126203,103.00864480242149,52027.28936713074,1,1,0,13,NonVPN
131.202.240.87,78.47.255.100,0,0,OTHER,1,0,90,0,90.0,-0.0,0.0,0.0,0.0,0,0,0,0,NonVPN
78.47.255.100,131.202.240.87,0,0,OTHER,0,1,0,90,90.0,-0.0,0.0,0.0,0.0,0,0,0,0,NonVPN
131.202.240.87,77.72.169.130,0,0,OTHER,4,0,420,0,105.0,1.0,300.136126,0.0133272860328716,1.3993650334515213,0,0,0,0,NonVPN
77.72.169.130,131.202.240.87,0,0,OTHER,0,4,0,338,84.5,1.0,299.998266,0.0133334104004454,1.1266731788376405,0,0,0,0,NonVPN
131.202.240.87,74.125.226.167,0,0,OTHER,4,0,1847,0,461.75,2.0,0.101963,39.22991673450173,18114.414052156175,0,0,0,0,NonVPN
131.202.240.87,74.125.226.167,64885,443,TCP,6,0,1047,0,174.5,2.584962500721156,0.107489,55.81966526807394,9740.531589278902,1,0,0,5,NonVPN
74.125.226.167,131.202.240.87,0,0,OTHER,0,3,0,1785,595.0,1.584962500721156,0.050294,59.64926233745576,35491.31109078618,0,0,0,0,NonVPN
74.125.226.167,131.202.240.87,443,64885,TCP,0,7,0,655,93.57142857142856,2.521640636343318,0.147404,47.48853491085723,4443.570052373069,1,0,0,7,NonVPN
61.183.128.6,131.202.240.87,50630,8080,TCP,0,1,0,60,60.0,-0.0,0.0,0.0,0.0,1,0,0,0,NonVPN
131.202.240.242,131.202.243.255,0,0,OTHER,433,0,39836,0,92.0,-0.0,642.629037,0.6737946390057068,61.98910678852502,0,0,0,0,NonVPN
131.202.240.242,224.0.0.252,0,0,OTHER,576,0,36864,0,64.0,-0.0,641.549493,0.8978262882050161,57.46088244512103,0,0,0,0,NonVPN
131.202.240.242,178.237.19.227,31776,443,TCP,20,0,1200,0,60.0,-0.0,600.003842,0.0333331198902556,1.999987193415338,0,0,0,20,NonVPN
131.202.240.242,178.237.18.202,31773,443,TCP,21,0,1254,0,59.714285714285715,0.2761954276479391,600.003947,0.0349997697598479,2.0899862513737766,0,0,0,21,NonVPN
178.237.18.202,131.202.240.242,443,31773,TCP,0,21,0,1469,69.95238095238095,0.2761954276479391,600.003589,0.0349997906429189,2.448318688307046,0,0,0,21,NonVPN
178.237.19.227,131.202.240.242,443,31776,TCP,0,20,0,1200,60.0,-0.0,600.004134,0.033333103668249,1.9999862200949436,0,0,0,20,NonVPN
131.202.240.242,205.188.12.43,31783,443,TCP,162,0,21024,0,129.77777777777777,2.312863974423952,624.61408,0.2593601476290768,33.659183603417965,0,0,0,162,NonVPN
205.188.12.43,131.202.240.242,443,31783,TCP,0,165,0,30282,183.52727272727273,2.0735347418478605,624.600362,0.2641689150990277,48.48220052744703,0,0,0,165,NonVPN
131.202.240.242,131.202.240.45,0,0,OTHER,554,0,75244,0,135.81949458483754,1.948236304556335,600.161801,0.9230844066998524,125.3728575771186,0,0,0,0,NonVPN
131.202.240.45,131.202.240.242,0,0,OTHER,0,554,0,82745,149.3592057761733,2.9197035650241068,600.183226,0.9230514549568568,137.86623220289732,0,0,0,0,NonVPN
218.50.2.105,131.202.240.242,8888,22,TCP,0,1,0,60,60.0,-0.0,0.0,0.0,0.0,1,0,0,0,NonVPN
131.202.240.242,131.202.244.3,0,0,OTHER,9,0,739,0,82.11111111111111,1.5304930567574826,535.30646,0.0168127991580747,1.380517619757475,0,0,0,0,NonVPN
131.202.240.242,131.202.244.5,0,0,OTHER,5,0,423,0,84.6,0.9709505944546686,535.31102,0.0093403644109549,0.7901948291667898,0,0,0,0,NonVPN
131.202.240.242,131.202.6.3,0,0,OTHER,3,0,254,0,84.66666666666667,0.9182958340544896,535.310852,0.0056042204053804,0.474490660988879,0,0,0,0,NonVPN
131.202.6.3,131.202.240.242,0,0,OTHER,0,3,0,1156,385.3333333333333,0.9182958340544896,535.364813,0.005603655539461,2.1592752678723395,0,0,0,0,NonVPN
131.202.244.5,131.202.240.242,0,0,OTHER,0,5,0,1617,323.4,1.9219280948873625,535.317143,0.0093402575751249,3.0206392997954112,0,0,0,0,NonVPN
131.202.244.3,131.202.240.242,0,0,OTHER,0,9,0,2321,257.8888888888889,2.281036112553424,534.894345,0.0168257527568364,4.339174683179722,0,0,0,0,NonVPN
131.202.240.242,131.202.6.26,32445,13000,TCP,13,0,6714,0,516.4615384615385,2.5073801024236357,1.386074,9.37900862435916,4843.89722338057,1,1,0,12,NonVPN
131.202.6.26,131.202.240.242,13000,32445,TCP,0,15,0,6565,437.6666666666667,2.555913095175825,1.385507,10.826361757825836,4738.337662675107,1,1,0,15,NonVPN
131.202.240.242,38.124.168.125,32446,80,TCP,41,0,6099,0,148.7560975609756,2.4112882853138213,6.974593,5.878479217353615,874.4596279668219,1,1,0,40,NonVPN
38.124.168.125,131.202.240.242,80,32446,TCP,0,34,0,30354,892.7647058823529,3.1194449182137727,6.880506,4.941497035247116,4411.594147290911,1,1,0,34,NonVPN
131.202.240.242,131.202.6.26,32447,13000,TCP,12,0,6260,0,521.6666666666666,2.617492461184755,0.04574,262.35242675994755,136860.51595977263,1,1,0,11,NonVPN
131.202.6.26,131.202.240.242,13000,32447,TCP,0,12,0,6386,532.1666666666666,2.792481250360578,0.04497,266.844563042028,142005.78163219924,1,1,0,12,NonVPN
131.202.240.242,64.12.104.73,31785,443,TCP,3,0,310,0,103.33333333333331,0.9182958340544896,330.004285,0.0090907910483647,0.9393817416643544,0,0,0,3,NonVPN
64.12.104.73,131.202.240.242,443,31785,TCP,0,3,0,180,60.0,-0.0,330.004227,0.0090907926461196,0.545447558767179,0,0,0,3,NonVPN
131.202.240.242,131.202.6.26,32448,13000,TCP,12,0,6286,0,523.8333333333334,2.617492461184755,0.02485,482.89738430583503,252957.74647887325,1,1,0,11,NonVPN
131.202.6.26,131.202.240.242,13000,32448,TCP,0,12,0,6385,532.0833333333334,2.792481250360578,0.024252,494.80455220188026,263277.2554840838,1,1,0,12,NonVPN
131.202.240.242,64.12.27.66,32450,443,TCP,11,0,1074,0,97.63636363636364,2.7321588913645702,248.423512,0.0442792226526448,4.323262284449147,1,0,0,10,NonVPN
64.12.27.66,131.202.240.242,443,32450,TCP,0,9,0,1504,167.11111111111111,2.2810361125534233,248.421781,0.0362287073370591,6.054219537215217,1,0,0,9,NonVPN
131.202.240.242,131.202.6.26,32451,13111,TCP,5,0,407,0,81.4,1.3709505944546687,0.282182,17.719060748027868,1442.3315448894684,1,1,0,4,NonVPN
131.202.6.26,131.202.240.242,13111,32451,TCP,0,5,0,496,99.2,1.3709505944546687,0.281568,17.75769973860666,1761.5638140697806,1,1,0,5,NonVPN
131.202.240.242,131.202.6.26,32452,13000,TCP,12,0,8988,0,749.0,2.617492461184755,0.07122,168.49199663016006,126200.50547598988,1,1,0,11,NonVPN
131.202.6.26,131.202.240.242,13000,32452,TCP,0,13,0,6565,505.0,2.7192945256669794,0.070926,183.28962580717933,92561.26103262557,1,1,0,13,NonVPN
